age,hours.per.week,marital_grouped_num,occupation_grouped_num,relationship_grouped_num,race_num,sex_num,income_numeric,education_group
35,40,1,1,1,1,1,2,5
58,40,1,2,1,1,1,2,3
41,55,1,2,1,1,1,2,3
41,40,1,3,1,1,1,2,3
38,50,1,1,1,1,1,2,5
47,40,1,2,1,1,1,2,5
39,40,1,3,1,2,1,2,3
42,50,1,2,1,1,1,2,3
42,40,1,2,1,1,1,2,5
37,35,1,1,1,1,2,2,4
41,40,1,1,1,1,1,2,5
51,40,1,3,1,1,1,2,3
50,50,1,3,1,1,1,2,5
43,40,1,3,1,2,1,2,2
28,70,1,4,1,1,1,2,4
35,45,1,2,1,1,1,2,4
59,40,1,1,1,1,1,2,3
28,40,1,1,1,1,1,2,5
42,40,1,1,1,1,1,2,5
51,47,1,1,1,1,1,2,5
54,44,1,1,1,1,1,2,5
45,40,1,3,1,1,1,2,3
38,40,1,1,1,2,2,2,5
46,40,1,4,1,1,1,2,5
33,40,1,2,1,1,1,2,3
36,40,1,1,1,1,1,2,5
36,50,1,1,1,1,1,2,5
61,40,1,4,1,1,1,2,3
30,48,1,3,1,1,1,2,3
50,36,1,1,1,1,2,2,4
58,48,1,3,1,1,1,2,4
43,40,1,3,1,1,1,2,5
40,68,1,3,1,1,1,2,3
55,40,1,4,1,1,1,2,3
52,40,1,1,1,1,1,2,5
44,55,1,3,1,1,1,2,3
39,50,1,1,1,1,1,2,5
45,60,1,2,1,1,1,2,5
42,40,1,1,1,1,1,2,5
29,50,1,1,1,1,1,2,3
46,40,1,3,1,1,1,2,3
55,40,1,1,1,1,1,2,5
33,40,1,1,1,1,1,2,5
44,60,1,3,1,1,1,2,3
37,47,1,1,1,1,1,2,5
64,50,1,2,1,1,1,2,4
43,45,1,1,1,1,1,2,5
36,35,1,2,1,1,1,2,5
55,40,1,1,1,1,1,2,5
34,45,1,1,1,1,1,2,3
29,48,1,3,1,1,1,2,4
41,40,1,3,1,1,1,2,4
61,60,1,3,1,1,1,2,4
49,40,1,1,1,1,1,2,3
52,60,1,4,1,1,1,2,3
46,50,1,2,1,1,1,2,4
36,40,1,3,1,1,1,2,3
43,40,1,1,1,4,1,2,3
35,40,1,1,1,1,1,2,5
39,40,1,3,1,1,1,2,3
39,40,1,1,1,1,1,2,5
47,50,1,1,1,1,1,2,5
53,40,1,2,1,1,1,2,3
53,45,1,3,1,1,1,2,3
26,40,0,1,2,1,2,1,5
52,50,0,2,2,1,1,1,3
61,56,0,3,2,1,1,1,1
28,40,0,2,3,2,1,1,3
42,40,0,1,2,1,2,1,5
44,42,0,1,2,1,1,1,5
51,40,0,3,2,1,1,1,3
39,40,0,3,2,1,1,1,3
36,44,0,1,2,1,1,1,5
45,50,0,1,2,1,1,1,3
27,40,0,1,2,1,1,1,5
40,35,0,4,2,1,2,1,5
25,40,0,2,2,1,2,1,5
47,40,0,2,3,1,1,1,3
32,50,0,1,2,1,1,1,5
53,38,0,4,2,1,2,1,3
32,60,0,2,3,1,1,1,3
49,40,0,3,2,1,1,1,3
26,38,0,1,2,1,1,1,5
60,50,0,2,2,2,1,1,3
56,60,0,2,2,1,1,1,5
58,40,0,4,2,1,1,1,4
39,50,0,2,2,1,1,1,5
53,38,0,1,2,1,2,1,5
46,60,0,1,2,1,2,1,5
30,45,0,1,2,1,1,1,3
41,40,0,1,2,1,2,1,5
27,75,0,3,2,1,1,1,3
43,40,0,4,2,1,1,1,5
30,40,0,1,2,1,1,1,5
25,40,0,1,2,1,2,1,5
26,38,0,1,2,1,1,1,5
53,54,0,1,2,1,2,1,5
39,46,0,3,2,1,1,1,2
47,40,0,1,2,1,2,1,3
44,55,0,3,2,1,1,1,3
61,60,1,4,1,1,1,2,3
44,40,1,3,1,1,1,2,4
28,42,1,3,1,1,1,2,3
39,40,1,2,1,1,1,2,5
41,48,1,4,1,1,1,2,4
35,70,1,1,1,1,1,2,5
34,50,1,3,1,1,1,2,3
30,50,1,1,1,1,1,2,4
30,50,1,3,1,1,1,2,3
33,45,1,4,1,1,1,2,5
60,40,1,1,1,1,1,2,3
31,40,1,3,1,1,1,2,3
50,40,1,4,1,1,1,2,3
27,45,1,1,1,1,1,2,3
37,65,1,1,1,1,1,2,3
30,40,1,3,1,1,1,2,3
49,44,1,1,1,1,1,2,3
52,40,1,1,1,2,2,2,5
37,48,1,3,1,1,1,2,3
39,50,1,1,1,1,1,2,5
38,54,1,1,1,1,1,2,5
44,40,1,1,1,1,1,2,5
45,40,1,3,1,1,1,2,3
54,40,1,2,1,1,1,2,3
58,40,1,3,1,2,1,2,4
36,55,1,4,1,1,1,2,5
45,40,1,2,1,1,1,2,2
46,40,1,4,1,1,1,2,4
41,45,1,2,1,1,1,2,3
41,40,1,1,1,1,1,2,5
34,50,1,3,1,1,1,2,3
33,40,1,1,1,1,1,2,5
63,40,1,2,1,1,1,2,5
56,50,1,2,1,1,1,2,3
48,40,1,4,1,1,2,2,3
40,55,1,1,1,1,1,2,4
59,45,1,1,1,1,1,2,3
32,50,1,2,1,1,1,2,5
41,40,1,3,1,1,1,2,3
30,40,1,2,1,1,1,2,3
34,40,1,3,1,1,1,2,5
41,65,1,3,1,1,1,2,3
46,45,1,1,1,1,1,2,5
39,45,1,1,1,1,1,2,5
26,60,1,3,1,2,1,2,3
27,55,1,2,1,1,1,2,5
61,40,1,1,1,1,1,2,5
37,40,1,1,1,1,2,2,5
67,70,1,2,1,1,1,1,3
66,40,1,1,1,1,1,2,3
66,10,1,2,1,1,1,2,3
74,12,1,1,1,1,1,2,5
66,40,1,1,1,1,1,2,3
71,2,0,2,2,2,1,1,3
80,60,0,1,2,1,1,1,3
24,40,0,2,2,1,2,1,3
28,40,0,3,2,1,1,1,3
59,30,0,2,2,1,2,1,3
24,32,0,2,3,1,2,1,3
24,40,0,2,3,1,1,1,3
52,40,0,2,2,1,2,1,3
39,40,0,4,2,1,1,1,5
43,35,0,2,2,2,2,1,3
22,25,0,2,2,1,2,1,2
30,40,0,4,3,1,2,1,4
24,40,0,2,3,1,2,1,3
21,28,0,2,3,1,2,1,3
49,45,0,1,2,1,1,2,5
52,40,0,1,2,1,2,2,5
38,40,0,3,2,1,1,1,3
30,48,0,2,2,1,1,1,5
25,40,0,3,2,1,1,1,2
34,45,0,1,3,1,2,1,5
24,45,0,1,2,1,1,1,5
25,40,0,1,2,1,1,1,5
31,38,0,1,2,1,1,1,5
39,40,0,4,2,1,1,1,5
35,60,0,3,2,1,1,1,3
31,40,0,3,3,1,1,1,2
30,42,0,3,2,1,1,1,3
42,35,0,1,2,1,2,1,5
42,50,0,1,2,1,2,1,3
41,40,0,1,2,1,2,1,5
46,40,0,3,2,1,1,1,3
34,40,0,1,2,1,1,1,5
33,40,0,1,2,2,1,1,3
36,40,0,1,2,1,1,1,5
36,40,0,2,2,1,2,1,5
44,40,0,4,2,2,2,1,4
28,52,0,2,2,1,2,1,3
52,38,0,4,2,1,2,1,3
43,40,0,4,2,1,1,1,5
45,40,1,3,1,1,2,1,3
30,45,1,1,1,1,1,1,5
50,48,1,4,1,1,1,1,3
41,20,1,1,1,1,2,1,5
31,20,1,4,1,1,2,1,3
27,40,1,3,1,1,1,1,3
63,35,1,2,1,1,1,1,5
33,25,1,4,1,1,2,1,3
28,40,1,3,1,1,1,1,3
34,40,1,3,1,1,1,1,3
31,40,1,3,1,1,1,1,4
47,40,1,2,1,1,1,1,4
35,40,1,3,1,1,1,1,3
32,47,1,2,1,1,1,1,3
33,50,1,2,1,1,1,1,3
38,48,1,3,1,1,1,1,3
35,40,1,2,1,1,1,1,3
42,43,1,3,1,1,1,1,3
47,40,1,3,1,1,1,1,5
34,35,1,2,1,1,2,1,3
53,40,1,1,1,1,1,1,3
37,45,1,1,1,1,1,1,4
33,40,1,3,1,1,1,1,3
32,40,1,4,1,4,2,1,3
38,40,1,3,1,1,1,1,5
52,60,1,1,1,1,1,1,3
35,80,1,1,1,1,1,1,5
46,60,1,4,1,1,1,1,5
28,30,1,3,1,1,1,1,3
58,40,1,3,1,1,1,1,4
29,70,1,1,1,1,1,1,5
30,40,1,3,1,1,1,1,3
53,50,1,3,1,1,1,1,3
53,40,1,2,1,2,1,1,3
31,40,1,4,1,1,2,1,4
46,40,1,1,1,1,1,1,3
59,50,1,2,1,1,1,1,4
62,40,1,3,1,1,1,1,3
46,35,1,3,1,1,1,1,3
45,50,1,2,1,1,1,1,3
63,40,1,4,1,1,1,1,3
73,20,1,3,1,1,1,1,1
75,40,1,3,1,2,1,1,3
45,40,0,1,2,2,2,1,5
39,40,0,3,2,1,1,1,3
32,38,0,2,2,1,2,1,3
25,60,0,1,3,1,2,1,5
24,40,0,3,2,1,1,1,2
24,30,0,2,3,2,1,1,3
31,40,0,3,3,2,1,1,2
31,16,0,2,3,1,1,1,3
20,30,0,4,2,2,2,1,3
39,55,0,2,2,1,2,1,3
19,40,0,2,3,1,2,1,3
18,40,0,2,2,1,2,1,3
18,20,0,2,3,1,1,1,3
23,20,0,1,3,1,1,1,4
19,30,0,4,3,1,2,1,3
17,15,0,2,3,1,1,1,2
17,25,0,2,3,1,2,1,2
22,20,0,1,3,2,1,1,3
19,25,0,2,3,5,2,1,3
21,35,0,4,3,1,2,1,3
23,40,0,4,2,1,2,1,3
39,15,0,2,2,1,2,1,2
20,28,0,4,3,1,2,1,3
20,20,0,2,3,1,1,1,4
21,16,0,2,2,1,2,1,3
18,15,0,3,3,1,2,1,3
30,25,0,1,2,1,2,1,3
19,16,0,4,3,1,1,1,3
22,30,0,3,3,1,1,1,3
19,40,0,2,2,1,2,1,3
22,40,0,2,2,1,1,1,3
37,32,0,3,2,2,1,1,5
47,30,0,2,2,1,2,1,2
57,25,0,2,3,1,2,1,3
21,30,0,3,3,1,1,1,3
21,25,0,2,3,2,1,1,3
25,16,0,4,3,1,1,1,3
23,40,0,3,3,1,2,1,5
17,15,0,3,3,1,1,1,2
17,18,0,3,3,1,1,1,2
20,36,0,2,3,1,1,1,3
21,9,0,4,3,1,2,1,3
32,60,1,1,1,1,1,1,3
50,60,1,3,1,1,1,1,3
31,50,1,2,1,1,1,1,3
60,84,1,4,1,1,1,1,2
34,40,1,3,1,1,1,1,3
34,50,1,3,1,1,1,1,4
45,40,1,4,1,1,1,1,3
57,45,1,1,1,1,1,1,3
55,40,1,2,1,2,1,1,2
61,40,1,1,1,1,1,1,3
51,70,1,1,1,1,1,1,5
35,50,1,4,1,1,1,1,3
29,40,1,3,1,1,1,1,3
40,45,1,1,1,1,1,1,3
46,50,1,4,1,1,1,1,3
48,55,1,3,1,1,1,1,1
36,50,1,1,1,1,1,1,5
46,50,1,4,1,1,1,1,3
42,40,1,3,1,1,1,1,3
57,45,1,3,1,1,1,1,3
43,44,1,2,1,1,1,1,3
28,50,1,3,1,1,1,1,3
49,44,1,2,1,1,1,1,3
49,98,1,4,1,1,1,1,3
33,55,1,2,1,1,1,1,3
30,45,1,2,1,1,1,1,3
54,50,1,2,1,1,1,1,3
56,40,1,1,1,1,1,1,3
36,38,1,1,1,1,2,1,5
40,40,1,3,1,1,1,1,3
32,40,1,3,1,1,1,1,3
47,65,1,3,1,1,1,1,4
37,60,1,3,1,1,1,1,3
28,42,0,3,2,1,2,1,4
37,55,0,3,2,1,1,1,3
48,38,0,1,2,2,2,1,3
31,50,0,3,3,1,1,1,3
26,50,0,1,2,1,2,1,5
23,55,0,2,2,1,1,1,3
39,60,0,3,2,2,1,1,5
49,40,0,3,2,1,1,1,3
56,40,0,1,2,1,1,1,5
47,40,0,1,2,1,2,1,4
34,45,0,1,2,1,2,1,3
32,45,0,2,3,2,2,1,3
28,60,0,1,2,1,1,1,3
38,55,0,1,2,1,2,1,5
34,45,0,2,2,1,1,1,3
36,45,0,1,2,1,1,1,4
30,70,0,3,2,1,2,1,3
26,40,0,1,2,1,2,1,5
40,40,0,1,2,1,2,1,5
56,38,0,1,2,1,2,1,5
44,40,0,1,2,1,2,1,5
33,55,0,4,3,1,1,1,4
53,35,0,1,2,2,2,1,5
61,50,0,3,2,2,2,1,3
65,40,0,1,2,1,1,1,5
68,40,0,1,2,1,2,1,1
68,20,0,2,2,1,1,1,3
61,40,1,3,1,2,1,1,1
61,40,1,3,1,1,1,1,1
56,40,1,1,1,1,1,1,2
35,40,1,3,1,1,1,1,3
34,38,1,3,1,1,1,1,3
27,40,1,3,1,1,1,1,3
74,35,1,1,1,1,1,1,3
26,50,1,3,1,1,1,1,1
62,70,1,1,1,1,1,1,5
45,45,1,3,1,1,1,1,3
28,40,1,2,1,1,1,1,3
37,40,1,3,1,1,1,1,3
28,60,1,2,1,1,1,1,3
46,40,1,3,1,1,1,1,3
39,40,1,4,1,2,1,1,3
34,12,1,2,1,1,2,1,3
37,40,1,3,1,1,1,1,3
41,5,1,1,1,1,2,1,4
39,48,1,3,1,1,1,1,4
51,30,1,4,1,1,2,1,4
42,40,1,4,1,1,1,1,3
40,45,1,3,1,1,2,1,3
23,25,0,4,3,1,2,1,3
43,72,0,4,3,1,2,1,3
55,40,0,4,2,1,2,1,3
56,40,0,4,2,1,2,1,3
44,20,0,4,2,1,2,1,5
30,40,0,3,2,1,1,1,3
36,40,0,2,2,1,2,1,3
62,33,0,2,2,1,2,1,3
33,40,0,4,2,1,2,1,3
19,10,0,2,3,1,2,1,3
26,40,0,1,2,1,1,1,3
19,32,0,3,3,1,1,1,1
19,24,0,2,3,1,1,1,3
25,40,0,1,3,1,1,1,3
22,30,0,1,3,2,1,1,3
19,40,0,2,3,1,2,1,3
32,20,0,3,3,2,2,1,3
18,20,0,1,3,1,2,1,3
22,10,0,2,2,1,1,1,3
21,16,0,4,3,1,1,1,3
18,48,0,1,3,2,1,1,2
25,40,0,3,3,2,1,1,2
21,30,0,4,2,1,2,1,4
21,10,0,1,3,1,1,1,3
17,12,0,2,3,1,2,1,2
57,3,0,2,3,1,2,1,1
23,12,0,2,2,1,1,1,5
30,30,0,2,2,1,2,1,3
18,40,0,3,3,1,1,1,2
18,24,0,1,3,1,2,1,3
17,18,0,2,3,1,2,1,2
39,35,0,2,3,1,1,1,1
18,23,0,2,3,2,1,1,2
19,30,0,1,3,1,2,1,3
17,40,0,2,3,1,2,1,2
21,12,0,2,3,2,2,1,3
18,35,0,3,3,2,2,1,3
19,20,0,2,3,1,1,1,2
18,20,0,2,3,2,2,1,2
18,15,0,4,3,1,1,1,3
19,40,0,1,3,1,2,1,3
17,40,0,4,2,2,2,1,2
17,12,0,2,3,1,2,1,2
18,20,0,1,3,1,2,1,3
19,45,0,3,3,1,1,1,2
20,15,0,2,3,1,1,1,3
17,10,0,2,3,1,2,1,2
21,22,0,2,3,1,2,1,3
18,38,0,1,3,3,2,1,3
20,40,0,1,2,4,1,1,2
46,8,0,3,2,1,2,1,5
18,20,0,2,3,1,2,1,3
23,20,0,3,3,2,2,1,3
27,26,0,3,2,1,2,1,3
48,32,0,3,2,1,2,1,2
31,30,0,2,3,1,2,1,3
25,25,0,4,3,1,2,1,4
26,40,0,3,2,2,2,1,3
35,40,0,2,2,2,2,1,3
27,40,0,2,2,2,2,1,5
29,40,0,2,2,4,1,1,3
39,40,0,1,2,1,1,1,3
42,40,0,2,2,1,1,1,5
20,40,0,3,3,1,1,1,3
32,54,0,4,2,1,2,1,3
50,40,0,1,2,1,1,1,3
55,38,0,4,3,1,2,1,5
29,64,0,4,2,1,2,1,4
41,40,0,3,2,1,1,1,1
25,60,0,1,2,1,1,1,5
46,40,0,3,2,1,1,1,5
29,40,0,1,2,4,2,1,5
23,48,0,2,2,1,1,1,3
25,35,0,3,3,1,1,1,5
42,40,0,3,2,1,1,1,3
41,40,0,3,2,1,1,1,3
32,40,0,2,2,1,2,1,5
25,40,0,4,3,1,1,1,3
24,40,0,3,2,1,1,1,3
44,40,0,4,2,2,2,1,3
29,50,0,1,2,1,1,1,5
51,40,0,3,2,1,2,1,3
39,40,0,3,2,2,1,1,2
28,40,0,3,2,1,1,1,3
48,38,0,4,2,1,2,1,3
34,50,0,1,2,1,1,1,5
47,40,0,3,2,1,1,1,3
50,45,0,2,2,1,2,1,5
32,40,0,1,2,1,2,1,5
46,43,0,4,2,1,2,1,3
32,42,0,3,2,1,2,1,5
34,40,0,2,2,1,2,1,3
32,62,0,2,3,1,1,1,3
29,45,0,3,2,3,1,1,3
46,48,0,3,2,1,1,1,3
30,80,0,1,2,1,1,1,5
34,40,1,3,1,1,1,1,3
35,40,1,3,1,1,1,1,3
21,40,1,4,3,1,2,1,4
40,40,1,3,1,1,1,1,3
48,40,1,3,1,1,1,1,3
33,42,1,4,1,1,1,1,5
31,40,1,3,1,1,1,1,3
54,48,1,3,1,1,1,1,3
51,40,1,4,1,1,1,1,3
25,40,1,3,1,1,1,1,3
43,40,1,3,1,1,1,1,2
26,20,1,2,1,1,2,1,3
27,40,1,4,1,1,2,1,3
24,50,1,3,1,1,1,1,3
42,42,1,3,1,1,1,1,3
59,60,1,4,1,1,1,1,3
30,35,1,2,1,3,2,1,3
20,40,1,3,1,1,1,1,2
23,30,1,3,1,1,1,1,3
34,40,1,3,1,1,1,1,3
31,40,1,3,1,1,1,1,3
27,70,1,4,1,1,1,1,3
45,40,0,1,2,1,2,2,4
43,45,0,1,2,1,1,2,5
53,54,0,1,2,1,2,2,5
51,70,0,1,2,1,2,2,5
40,60,0,2,2,1,1,2,5
46,50,0,1,2,1,2,2,5
51,43,0,2,2,1,2,2,5
42,38,0,1,2,1,2,2,5
46,55,0,1,2,1,2,2,5
28,50,0,1,2,1,2,2,5
39,12,0,1,2,1,1,2,3
30,40,0,2,2,1,1,2,5
33,52,0,4,2,2,1,2,5
28,40,0,1,3,1,2,2,5
34,60,0,2,2,5,1,2,5
47,51,0,3,2,1,1,2,5
39,50,0,3,2,1,1,2,5
29,56,0,2,2,1,1,2,4
31,40,0,1,2,1,1,2,5
31,60,0,1,2,1,2,2,5
39,50,0,3,2,1,1,2,3
67,40,1,1,1,1,1,1,3
46,40,0,2,2,1,1,1,5
44,50,0,4,3,1,1,1,3
21,30,0,1,3,2,2,1,3
25,45,0,1,3,1,2,1,3
59,19,0,2,2,1,2,1,3
47,35,0,4,2,1,2,1,3
21,40,0,3,3,1,1,1,4
44,40,0,2,2,1,2,1,3
31,40,0,2,2,1,2,1,3
37,40,0,3,3,1,1,1,3
44,45,0,4,2,1,2,1,3
25,37,0,2,2,1,1,1,3
21,40,0,3,2,1,1,1,3
27,45,0,1,2,1,2,1,5
27,45,0,2,2,1,1,1,5
53,35,0,1,2,1,1,1,3
34,60,0,3,2,1,1,1,3
30,40,0,3,3,1,1,1,3
43,50,1,3,1,1,1,1,3
32,40,1,1,1,1,2,2,4
49,40,1,3,1,1,1,2,3
41,40,1,2,1,1,1,2,3
32,48,1,1,1,1,1,1,3
48,40,1,1,1,1,1,2,5
46,40,1,4,1,1,1,2,3
59,40,1,3,1,1,1,2,2
36,50,1,1,1,1,1,2,5
53,40,1,1,1,1,1,1,4
37,70,1,4,1,2,1,2,3
58,40,1,4,1,3,1,2,3
47,58,1,4,1,1,1,1,2
40,40,1,2,1,1,1,1,3
45,40,1,3,1,1,1,2,3
30,37,1,3,1,1,2,2,4
60,50,1,3,1,1,1,2,3
29,40,1,3,1,1,1,2,3
29,60,1,3,1,5,1,2,3
32,45,1,3,1,1,1,2,3
50,40,1,3,1,1,1,1,3
41,44,1,3,1,1,1,2,3
60,70,1,1,1,1,1,2,3
29,40,1,2,1,1,1,2,3
59,45,1,3,1,1,1,2,3
37,44,1,2,1,1,1,2,3
47,47,1,3,1,1,1,1,3
34,35,1,1,1,1,1,1,5
27,60,1,1,1,1,1,2,5
34,40,1,4,1,1,1,1,3
41,50,1,3,1,1,1,2,2
42,40,1,1,1,1,1,1,5
33,38,1,1,1,1,2,1,3
50,40,1,1,1,1,2,1,5
41,40,1,3,1,1,1,1,3
45,70,1,4,1,1,1,2,5
42,60,1,1,1,1,1,1,5
46,55,1,3,1,1,1,1,4
45,50,1,1,1,1,1,2,5
34,40,1,1,1,1,2,2,3
38,40,1,2,1,2,1,1,5
35,40,1,3,1,1,1,2,3
63,40,1,1,1,1,1,2,3
34,40,1,4,1,1,1,1,3
44,40,1,1,1,1,1,2,3
50,40,1,2,1,1,1,1,3
41,40,1,1,1,1,1,2,3
31,55,1,2,1,3,1,2,3
65,40,1,1,1,1,1,1,1
45,40,0,1,3,1,1,1,5
36,40,0,1,2,1,1,1,5
31,40,0,1,2,1,2,1,5
42,40,0,1,2,1,1,1,3
38,40,0,2,2,1,1,1,3
46,40,0,1,2,1,2,1,5
28,40,0,1,3,1,2,1,5
35,40,0,3,2,1,1,1,3
54,38,0,2,2,1,2,1,5
34,38,0,3,2,1,1,1,3
29,40,0,3,2,1,1,1,3
24,50,0,3,3,1,1,1,3
44,46,0,2,2,1,2,1,3
33,36,0,1,2,1,1,1,5
47,40,0,1,2,1,1,1,4
28,40,0,4,2,1,1,1,5
38,40,0,2,2,1,1,1,3
41,40,0,3,2,1,1,1,3
50,50,0,3,2,1,1,1,3
29,40,0,1,2,1,2,1,3
50,5,0,2,2,1,2,1,4
49,42,0,3,2,1,1,1,4
44,40,0,3,3,1,1,1,3
48,40,0,1,2,1,2,1,5
39,70,0,2,3,1,1,1,3
39,40,0,1,2,1,2,1,4
32,40,0,1,2,1,2,1,3
42,40,0,1,2,1,2,1,3
25,40,0,1,3,1,1,1,5
42,40,0,4,2,1,1,1,2
44,40,0,4,2,1,1,1,4
38,40,0,1,2,1,1,1,5
54,40,0,1,2,1,1,1,5
37,42,0,1,2,1,2,1,5
62,38,1,4,1,1,2,1,5
72,40,1,1,1,1,1,1,5
76,20,1,1,1,1,1,1,5
66,20,1,3,1,1,1,1,3
33,40,0,4,3,1,2,1,3
29,40,0,2,2,2,2,1,3
33,40,0,3,2,1,1,1,3
53,40,0,1,2,1,1,1,3
52,40,0,4,2,1,2,1,5
23,40,0,1,2,1,2,1,5
60,40,0,1,2,1,2,1,3
27,40,0,3,2,1,1,1,1
34,40,0,4,2,1,2,1,4
43,42,0,2,2,1,2,1,3
33,40,0,4,2,1,2,1,4
31,45,0,2,2,1,2,1,4
50,40,0,4,2,1,2,1,3
32,36,0,1,2,1,2,1,4
34,60,0,3,2,1,1,1,2
69,38,0,4,2,1,2,1,3
65,36,0,4,2,1,2,1,3
57,42,0,3,2,1,1,2,3
42,50,0,1,2,1,1,2,5
49,60,0,1,2,1,2,1,3
40,52,0,1,2,1,2,1,3
43,40,0,1,2,1,2,1,5
59,38,0,1,2,1,2,1,3
39,40,0,4,2,2,2,1,5
49,40,0,1,2,1,2,1,5
39,35,0,4,2,1,2,1,3
39,40,0,1,2,1,2,1,3
43,40,0,3,2,2,2,1,2
41,40,0,4,2,4,2,1,3
46,40,0,4,2,2,2,1,4
47,40,0,3,2,1,1,1,3
67,3,1,1,1,1,1,1,2
68,12,1,3,1,1,1,1,3
52,40,0,1,2,1,2,1,3
46,45,0,1,2,1,2,1,5
49,20,0,1,2,1,2,1,5
37,45,0,1,2,1,2,1,5
40,40,0,4,2,1,2,1,3
36,40,0,1,2,2,2,1,5
28,40,0,3,2,1,2,1,2
54,60,1,1,1,1,1,2,5
53,40,1,2,1,1,1,2,3
52,50,1,1,1,1,1,2,5
46,60,1,1,1,1,1,2,5
43,60,1,1,1,1,1,2,5
49,20,1,1,1,1,2,2,5
50,50,1,1,1,1,1,2,3
43,55,1,2,1,1,1,2,3
65,60,1,2,1,1,1,2,5
26,60,1,1,1,1,1,2,5
52,45,1,1,1,1,1,2,5
46,50,1,1,1,1,1,2,5
36,45,0,1,2,1,1,2,5
40,70,1,1,1,1,1,2,5
52,35,1,1,1,1,1,2,5
32,40,1,3,1,1,1,2,3
53,40,1,1,1,1,1,2,3
37,40,1,1,1,2,2,2,4
37,50,1,1,1,1,1,2,5
39,65,1,1,1,1,1,2,5
38,36,1,1,1,1,2,2,5
44,65,1,1,1,1,1,2,5
57,60,1,1,1,1,1,2,5
51,50,1,1,1,1,2,2,5
78,20,0,1,2,1,1,2,5
36,40,1,4,1,2,2,2,3
41,65,1,2,1,1,1,2,5
46,40,0,4,2,1,2,2,5
33,60,0,2,2,1,1,2,5
36,20,1,2,1,1,1,2,3
63,40,1,3,1,1,1,2,3
38,70,1,1,1,1,1,2,5
33,56,1,3,1,1,1,2,3
47,50,0,1,2,1,1,2,5
28,50,1,1,1,1,1,2,4
52,65,1,1,1,4,1,2,5
30,50,1,1,1,1,1,2,5
50,60,1,1,1,1,1,2,5
32,50,1,1,1,1,1,2,5
46,40,1,2,1,1,1,2,5
49,35,1,1,1,1,1,2,5
30,40,1,3,1,1,1,2,3
32,60,1,2,1,1,1,2,5
46,72,1,2,1,1,1,2,5
32,40,1,3,1,1,1,2,3
21,40,0,2,2,2,2,2,3
56,70,1,1,1,1,1,2,5
43,40,0,1,2,1,1,2,5
30,35,1,1,1,1,1,2,5
39,40,1,1,1,1,1,2,5
46,60,1,1,1,1,1,2,5
50,35,0,1,2,1,2,2,3
60,40,1,1,1,1,1,2,3
36,50,1,1,1,1,1,2,3
47,50,1,1,1,1,1,2,5
56,40,0,4,2,1,2,2,3
42,55,1,1,1,1,1,2,3
50,60,1,2,1,1,1,2,5
48,50,0,1,2,1,1,2,5
41,65,1,1,1,1,1,2,5
72,50,1,1,1,1,1,2,5
55,55,1,1,1,1,1,2,5
33,40,1,1,1,1,1,2,5
62,40,0,2,2,1,1,2,5
52,65,1,1,1,1,1,2,5
50,55,1,1,1,1,1,2,5
28,40,1,2,1,2,1,2,3
42,40,1,3,1,1,1,2,2
51,50,1,1,1,1,1,2,5
42,40,1,1,1,1,1,2,5
50,80,1,1,1,1,1,2,5
41,70,1,1,1,1,1,2,5
47,50,1,1,1,1,1,2,5
61,30,1,1,1,1,1,2,3
57,45,1,2,1,1,1,2,3
42,50,1,1,1,1,1,2,5
47,48,1,1,1,1,1,2,5
51,35,0,1,2,1,2,2,3
42,40,0,4,2,1,2,2,5
47,50,1,1,1,1,1,2,5
74,50,1,1,1,1,1,2,5
39,55,1,1,1,1,1,2,5
43,60,1,1,1,1,1,2,5
47,60,1,2,1,1,1,2,3
52,30,1,4,1,1,2,2,5
69,40,1,1,1,1,1,2,5
58,40,1,1,1,1,1,2,3
48,40,1,4,1,1,2,2,5
55,60,1,2,1,1,1,2,5
50,40,1,1,1,1,1,2,3
49,80,1,2,1,1,1,2,5
30,50,0,3,2,1,1,2,3
52,45,1,2,1,1,1,2,3
46,50,1,1,1,1,1,2,5
58,35,1,1,1,1,2,2,5
59,43,1,1,1,1,1,2,5
50,50,1,3,1,1,1,2,3
40,40,1,1,1,3,1,2,5
43,55,1,1,1,1,1,2,5
47,55,1,1,1,1,1,2,5
65,40,1,1,1,1,1,2,5
33,30,0,4,3,1,2,2,3
53,37,1,1,1,1,2,2,5
42,80,1,2,1,1,1,2,5
69,40,1,1,1,1,1,2,5
44,45,1,1,1,1,1,2,5
44,50,1,1,1,1,1,2,5
38,50,1,1,1,1,1,2,5
39,70,1,1,1,1,1,2,5
32,50,1,2,1,1,1,2,5
41,50,1,1,1,1,1,2,3
31,70,0,2,2,3,1,2,5
50,50,1,1,1,1,1,2,5
49,65,1,2,1,1,1,2,3
29,60,0,1,2,1,1,2,5
48,50,1,1,1,1,1,2,5
40,75,1,1,1,1,1,2,5
45,30,0,1,2,1,1,2,5
60,40,1,2,1,1,2,2,3
49,37,1,1,1,1,1,2,5
56,40,1,1,1,1,1,2,5
45,25,1,1,1,3,2,2,5
71,40,1,1,1,1,1,2,5
57,40,1,2,1,1,1,2,5
64,35,1,1,1,1,1,2,5
41,60,0,1,2,2,2,2,5
49,70,0,1,2,1,1,2,5
55,37,0,3,2,1,2,2,2
48,50,1,1,1,1,1,2,5
40,50,1,1,1,1,1,2,5
